timesheet_id,employee_id,project_id,task_id,work_date,hours_logged,billable
17985,182,3,16,2025-06-10,1.98,True
17986,182,22,135,2023-10-23,6.73,True
17987,182,27,163,2023-12-26,6.62,True
17988,182,7,42,2024-06-24,2.52,False
17989,182,13,77,2024-03-01,6.77,True
17990,182,28,169,2023-11-06,7.05,True
17991,182,13,73,2024-01-22,6.44,False
17992,182,22,136,2024-02-20,3.99,False
17993,182,19,,2024-01-03,3.6,False
17994,182,1,4,2023-11-17,3.07,True
17995,182,19,113,2024-01-02,3.79,False
17996,182,25,153,2024-07-01,2.62,False
17997,182,15,89,2024-12-25,4.97,True
17998,182,26,157,2025-07-18,0.65,True
17999,182,25,153,2025-10-02,0.67,True
18000,182,5,31,2025-07-18,4.47,True
18001,182,17,101,2026-03-19,1.47,False
18002,182,19,111,2024-04-25,1.33,True
18003,182,11,62,2023-10-25,2.73,True
18004,182,26,159,2025-05-28,1.58,False
18005,182,22,137,2024-06-26,6.68,True
18006,182,7,42,2026-05-11,3.83,True
18007,182,28,168,2025-09-11,3.59,True
18008,182,14,85,2024-02-29,6.13,True
18009,182,1,7,2023-11-13,1.13,False
18010,182,20,124,2023-07-25,7.76,True
18011,182,8,45,2026-04-17,6.85,True
18012,182,16,94,2024-03-21,4.41,True
18013,182,9,51,2023-07-31,6.75,True
18014,182,29,172,2025-12-12,3.77,False
18015,182,11,65,2024-08-27,0.8,False
18016,182,23,139,2025-07-07,3.09,False
18017,182,11,67,2023-08-02,4.97,True
18018,182,24,149,2025-01-08,0.57,False
18019,182,27,164,2024-01-29,1.67,True
18020,182,29,172,2023-11-08,1.17,True
18021,182,11,69,2024-03-06,0.74,True
18022,182,2,,2023-10-26,1.42,True
18023,182,16,96,2024-04-16,2.97,True
18024,182,5,,2026-06-23,7.13,True
18025,182,1,4,2025-12-15,3.47,True
18026,182,27,165,2026-05-04,0.85,True
18027,182,17,98,2024-09-23,1.5,True
18028,182,10,58,2025-10-07,3.54,True
18029,182,10,61,2023-11-21,7.96,False
18030,182,1,3,2026-04-06,1.44,True
18031,182,6,,2026-05-21,6.78,True
18032,182,7,44,2024-10-11,2.34,True
18033,182,29,174,2024-07-19,1.09,False
18034,182,22,135,2025-12-22,6.27,False
18035,182,20,123,2024-02-28,0.87,True
18036,182,1,1,2024-03-19,3.79,False
18037,182,2,11,2023-07-28,2.38,False
18038,182,25,153,2024-08-19,7.18,False
18039,182,4,28,2023-08-07,3.5,False
18040,182,5,33,2023-12-13,2.77,True
18041,182,12,72,2023-09-13,1.83,True
18042,182,1,2,2025-03-10,3.22,True
18043,182,15,89,2024-10-08,5.62,False
18044,182,9,51,2025-03-06,7.82,False
18045,182,16,92,2025-04-29,7.91,True
18046,182,19,113,2026-05-25,0.91,False
18047,182,4,27,2023-07-25,0.68,False
18048,182,15,90,2025-02-03,7.55,True
18049,182,6,37,2024-11-20,3.0,True
18050,182,19,115,2023-09-01,1.95,True
18051,182,3,16,2025-07-17,7.93,False
18052,182,23,141,2025-04-14,4.83,True
18053,182,6,37,2023-08-03,5.15,True
18054,182,24,147,2025-01-10,5.56,False
18055,182,23,143,2024-12-16,4.27,True
18056,182,2,12,2025-09-01,7.36,True
18057,182,3,20,2024-03-05,5.07,False
18058,182,14,82,2024-03-15,0.55,True
18059,182,5,32,2024-04-16,7.15,True
18060,182,4,21,2026-04-28,6.52,True
18061,182,11,69,2025-01-06,2.34,True
18062,182,4,25,2024-11-18,6.8,True
18063,182,28,166,2026-05-21,2.55,False
18064,182,1,7,2025-07-11,2.79,True
18065,182,30,175,2024-09-16,6.28,True
18066,182,15,89,2024-09-26,6.5,False
18067,182,11,65,2024-01-10,6.78,True
18068,182,24,,2024-09-05,7.63,True
18069,182,27,163,2025-02-03,1.6,True
18070,182,13,74,2023-10-11,5.53,True
18071,182,11,63,2025-06-12,6.6,True
18072,182,19,113,2025-10-21,2.46,False
18073,182,3,17,2024-09-02,5.24,True
18074,182,30,175,2023-12-29,7.37,True
18075,182,28,166,2024-01-26,5.07,True
18076,182,21,127,2025-09-15,4.25,True
18077,182,5,33,2026-06-04,1.49,True
18078,182,27,160,2025-02-24,2.15,False
18079,182,1,4,2024-02-08,5.63,True
18080,182,7,43,2026-01-30,2.27,True
18081,182,21,129,2025-03-28,6.33,True
18082,182,21,131,2023-09-14,1.96,True
18083,182,27,162,2024-07-01,1.35,True
18084,182,5,36,2025-10-06,5.64,True
18085,182,2,12,2023-11-07,2.04,False
18086,182,7,,2023-07-05,4.19,True
18087,182,17,98,2024-11-14,1.91,True
18088,183,4,28,2025-02-03,0.63,True
18089,183,10,,2025-05-16,2.25,False
18090,183,30,,2025-04-15,2.1,True
18091,183,25,,2024-11-25,3.77,False
18092,183,23,142,2024-06-03,2.41,True
18093,183,1,,2025-10-30,4.05,False
18094,183,4,23,2026-05-15,7.27,False
18095,183,2,14,2024-08-06,2.56,False
18096,183,15,90,2024-11-07,1.48,True
18097,183,16,91,2024-03-01,6.85,True
18098,183,29,173,2026-04-27,3.5,False
18099,183,5,33,2025-09-23,4.68,True
18100,183,16,96,2024-11-01,7.15,True
18101,183,10,61,2024-05-30,1.12,False
18102,183,17,100,2024-02-05,6.4,True
18103,183,29,172,2024-08-07,2.7,True
18104,183,22,137,2024-03-27,7.91,True
18105,183,20,121,2024-04-17,1.92,True
18106,183,28,167,2024-03-11,5.03,True
18107,183,3,18,2025-05-19,5.07,True
18108,183,30,179,2025-01-06,3.02,True
18109,183,24,144,2024-02-07,6.81,True
18110,183,22,,2024-08-06,1.34,False
18111,183,24,144,2026-01-02,5.3,False
18112,183,21,127,2024-12-23,6.51,False
18113,183,28,170,2024-09-09,4.68,False
18114,183,11,63,2025-01-20,4.72,True
18115,183,1,4,2024-01-29,7.2,True
18116,183,4,27,2025-12-30,5.53,False
18117,183,25,153,2024-03-07,6.22,True
18118,183,12,71,2025-11-11,5.29,True
18119,183,13,78,2024-09-13,1.17,True
18120,183,22,137,2024-09-19,5.43,True
18121,183,2,13,2025-08-28,4.21,True
18122,183,20,120,2025-08-08,3.61,True
18123,183,12,71,2025-07-14,1.77,False
18124,183,15,,2024-09-03,6.35,True
18125,183,22,135,2025-01-02,6.1,False
18126,183,9,53,2025-09-01,7.74,False
18127,183,19,113,2026-05-28,2.67,True
18128,183,18,105,2026-03-18,1.5,False
18129,183,26,156,2025-07-29,2.72,True
18130,183,4,21,2026-06-02,3.34,False
18131,183,7,43,2025-07-30,2.18,False
18132,183,6,40,2026-05-19,0.79,True
18133,183,12,72,2025-08-18,1.12,True
18134,183,4,21,2025-03-07,5.09,True
18135,183,12,70,2024-05-30,5.51,True
18136,183,19,112,2026-03-06,4.97,True
18137,183,18,107,2026-02-17,0.82,True
18138,183,26,156,2025-02-03,6.67,True
18139,183,6,38,2025-01-10,5.85,True
18140,183,1,,2025-06-16,4.09,True
18141,183,20,123,2026-01-22,7.28,False
18142,183,4,28,2025-05-16,2.53,True
18143,183,22,137,2024-09-16,6.21,True
18144,183,23,139,2024-09-27,4.93,False
18145,183,13,73,2026-04-17,6.08,False
18146,183,24,144,2024-03-21,4.6,False
18147,183,4,25,2025-04-15,4.36,True
18148,183,30,177,2024-08-29,7.93,True
18149,183,6,38,2024-10-22,1.85,False
18150,183,11,69,2024-12-12,7.88,True
18151,183,10,56,2025-07-09,6.53,False
18152,183,20,,2025-07-14,7.07,True
18153,183,21,129,2024-05-17,2.67,True
18154,183,26,156,2024-11-06,7.37,True
18155,183,29,172,2025-12-30,6.03,True
18156,183,16,95,2026-01-05,3.83,True
18157,183,12,72,2024-11-20,6.81,False
18158,183,7,44,2025-09-15,7.9,False
18159,183,3,,2026-01-19,2.93,True
18160,183,11,65,2025-01-01,4.75,True
18161,183,20,124,2025-07-02,3.26,True
18162,183,22,,2024-04-03,1.39,True
18163,183,2,11,2025-10-08,1.51,False
18164,183,10,57,2024-02-01,7.31,False
18165,183,2,8,2025-09-15,2.78,True
18166,183,27,165,2024-06-11,2.89,False
18167,183,22,135,2024-08-06,4.2,True
18168,183,22,137,2025-03-13,7.91,True
18169,183,21,132,2025-07-01,2.47,True
18170,183,4,28,2024-02-13,2.16,False
18171,183,18,107,2024-06-21,1.59,False
18172,183,10,,2024-08-20,7.41,True
18173,183,29,174,2025-10-24,2.24,True
18174,183,29,172,2025-01-09,1.4,False
18175,183,15,87,2025-12-09,4.62,True
18176,183,27,,2025-12-16,4.97,True
18177,183,28,168,2024-10-31,4.3,False
18178,183,27,160,2024-07-18,7.47,False
18179,183,17,102,2026-03-12,3.76,True
18180,183,24,147,2025-08-14,3.75,True
18181,183,22,135,2024-07-31,7.76,False
18182,183,12,70,2025-02-21,6.8,False
18183,183,5,,2026-03-05,2.32,True
18184,183,12,70,2025-10-23,4.72,True
18185,183,26,157,2025-10-29,3.64,True
18186,183,25,151,2024-03-26,3.08,True
18187,183,9,52,2024-05-16,2.66,True
18188,183,19,111,2026-05-25,7.6,True
18189,183,10,59,2025-10-02,7.91,True
18190,183,6,40,2024-03-19,1.62,True
18191,183,5,,2024-08-15,7.31,False
18192,183,29,,2024-02-28,4.05,True
18193,183,1,4,2026-05-22,5.27,True
18194,185,13,79,2025-09-19,1.47,True
18195,185,1,7,2025-03-13,7.62,True
18196,185,23,143,2025-10-14,7.3,True
18197,185,26,157,2026-01-06,3.11,False
18198,185,5,36,2025-12-19,6.6,False
18199,185,22,137,2023-10-16,1.84,True
18200,185,22,,2025-03-27,1.84,True
18201,185,17,,2024-12-20,2.59,True
18202,185,3,18,2023-09-15,3.56,True
18203,185,9,50,2025-12-08,1.14,True
18204,185,9,52,2026-03-16,5.37,True
18205,185,15,88,2024-04-17,0.62,True
18206,185,15,88,2025-02-14,2.77,True
18207,185,3,,2025-11-19,5.15,True
18208,185,27,164,2023-12-05,3.03,True
18209,185,24,144,2024-08-30,3.79,False
18210,185,21,128,2025-07-02,5.06,True
18211,185,19,118,2024-04-17,6.83,True
18212,185,30,177,2025-05-13,3.5,True
18213,185,17,97,2025-12-12,0.58,True
18214,185,28,171,2026-03-13,6.68,False
18215,185,3,19,2023-09-12,6.49,True
18216,185,23,138,2023-10-12,4.46,True
18217,185,10,,2025-02-25,5.86,True
18218,185,17,102,2024-08-20,3.54,True
18219,185,25,155,2025-05-12,6.25,True
18220,185,17,102,2026-04-30,2.15,False
18221,185,7,44,2026-02-17,2.09,True
18222,185,18,105,2026-04-09,3.36,True
18223,185,23,141,2026-02-20,5.51,True
18224,185,6,37,2024-04-17,4.49,True
18225,185,5,30,2024-07-22,5.32,True
18226,185,21,,2023-10-13,3.83,True
18227,185,27,160,2025-12-25,4.03,True
18228,185,1,7,2026-05-26,6.24,True
18229,185,30,175,2026-06-30,7.55,True
18230,185,20,123,2024-06-18,6.48,False
18231,185,8,,2024-10-24,2.06,True
18232,185,1,4,2026-04-16,3.22,True
18233,185,7,,2026-02-02,7.61,True
18234,185,30,178,2026-01-28,3.45,False
18235,185,25,152,2025-06-13,6.84,True
18236,185,14,82,2026-05-15,2.03,False
18237,185,28,168,2026-06-29,2.37,True
18238,185,30,177,2024-04-30,1.16,True
18239,185,8,,2025-08-28,4.78,False
18240,185,30,,2025-06-17,1.06,False
18241,185,29,174,2024-03-18,4.76,False
18242,185,14,82,2026-06-15,1.92,True
18243,185,15,87,2025-09-11,3.55,False
18244,185,29,172,2024-12-26,1.75,True
18245,185,17,97,2025-12-08,5.93,True
18246,185,29,,2024-02-16,3.66,True
18247,185,14,83,2025-10-13,3.94,True
18248,185,13,75,2026-04-17,5.26,True
18249,185,20,119,2025-09-22,7.93,True
18250,185,30,176,2023-11-20,0.8,True
18251,185,22,136,2024-05-02,2.68,True
18252,185,23,141,2024-04-19,1.56,True
18253,185,11,65,2025-08-14,4.4,False
18254,185,17,102,2025-09-03,0.72,True
18255,185,3,17,2024-07-08,1.57,True
18256,185,10,58,2024-07-31,1.66,True
18257,185,29,174,2024-08-16,4.9,True
18258,185,23,,2024-03-04,6.2,True
18259,185,19,116,2025-03-07,7.75,True
18260,185,7,43,2026-03-03,4.03,True
18261,185,11,67,2024-11-15,5.0,True
18262,185,11,63,2024-04-29,4.83,False
18263,185,8,,2024-05-15,6.49,True
18264,185,26,159,2024-04-23,1.75,False
18265,185,8,45,2024-07-30,3.26,True
18266,185,11,65,2023-09-13,0.62,True
18267,185,28,166,2023-12-20,0.66,False
18268,185,7,44,2026-06-23,1.79,True
18269,185,6,38,2025-12-19,2.94,True
18270,185,7,42,2024-07-29,5.57,True
18271,185,5,32,2025-09-15,5.33,True
18272,185,20,119,2024-02-09,6.99,True
18273,185,24,,2025-01-21,5.53,True
18274,185,13,75,2025-12-31,5.62,True
18275,185,21,129,2024-03-14,5.17,True
18276,185,25,155,2025-01-24,7.72,False
18277,185,11,65,2024-02-26,1.58,True
18278,185,1,6,2026-05-21,0.61,True
18279,185,2,,2024-04-11,5.67,True
18280,185,3,,2025-11-25,2.17,True
18281,185,10,60,2023-10-11,2.4,False
18282,185,23,142,2024-06-10,1.94,True
18283,185,25,153,2025-08-18,5.44,True
18284,185,6,39,2023-08-21,3.79,False
18285,185,17,99,2026-04-16,4.47,True
18286,185,20,120,2025-01-15,5.37,True
18287,185,4,27,2023-11-03,5.94,True
18288,185,10,55,2024-12-31,4.74,True
18289,185,14,81,2025-06-09,1.0,True
18290,185,3,18,2023-07-19,7.53,True
18291,185,13,76,2026-04-08,3.41,True
18292,185,29,173,2025-03-25,3.82,False
18293,185,26,157,2023-12-14,4.29,True
18294,185,8,48,2026-04-22,5.86,False
18295,185,10,58,2025-03-04,4.36,True
18296,185,21,131,2025-09-08,1.23,True
18297,185,11,63,2024-03-11,2.07,True
18298,185,8,45,2023-11-29,3.34,True
18299,185,9,51,2023-09-07,6.4,True
18300,185,19,118,2025-03-26,6.83,True
18301,185,12,72,2025-07-04,5.82,False
18302,185,5,,2023-11-13,3.43,True
18303,185,8,47,2025-09-22,2.46,True
18304,185,15,90,2025-10-07,1.56,True
18305,185,12,70,2026-03-31,0.83,False
18306,185,18,108,2025-04-18,5.85,True
18307,185,7,43,2024-01-23,6.23,True
18308,185,8,49,2025-06-12,0.88,True
18309,185,20,125,2024-03-26,2.18,True
18310,185,26,156,2024-11-27,5.6,True
18311,185,20,122,2025-02-25,6.05,True
18312,186,27,,2025-04-04,2.06,False
18313,186,14,84,2025-10-29,6.17,True
18314,186,20,122,2025-07-21,5.71,True
18315,186,16,94,2025-04-18,1.65,True
18316,186,10,59,2025-06-25,3.86,True
18317,186,29,172,2024-12-17,1.56,True
18318,186,23,143,2025-05-12,6.26,True
18319,186,29,172,2024-10-25,2.39,True
18320,186,2,,2025-07-25,1.3,True
18321,186,19,116,2024-12-30,0.57,False
18322,186,5,32,2026-05-08,5.68,False
18323,186,17,99,2026-01-06,5.11,False
18324,186,12,71,2025-02-07,5.53,True
18325,186,2,11,2025-07-23,6.06,True
18326,186,10,,2024-09-05,2.76,True
18327,186,1,7,2025-01-17,3.25,False
18328,186,29,172,2026-01-26,4.48,True
18329,186,7,44,2026-05-11,2.11,False
18330,186,18,103,2025-09-30,1.6,True
18331,186,9,50,2026-04-29,7.63,True
18332,186,12,72,2025-04-01,3.81,False
18333,186,20,,2026-05-27,3.42,True
18334,186,14,81,2025-03-04,5.93,True
18335,186,5,31,2026-05-21,0.8,True
18336,186,18,107,2026-01-05,3.53,False
18337,186,15,90,2025-10-09,1.94,True
18338,186,17,100,2024-11-27,7.91,True
18339,186,12,70,2025-09-19,7.68,True
18340,186,10,56,2025-10-03,4.65,True
18341,186,4,24,2025-01-07,4.16,True
18342,186,12,72,2026-06-01,3.53,True
18343,186,17,99,2025-05-22,6.08,True
18344,186,20,123,2024-10-25,2.6,False
18345,186,13,76,2026-06-11,2.25,True
18346,186,7,,2026-03-04,7.03,False
18347,186,28,166,2025-08-22,6.13,True
18348,186,3,18,2026-03-04,4.31,True
18349,186,16,,2025-09-16,0.59,True
18350,186,21,129,2024-10-08,3.29,False
18351,186,20,122,2025-09-16,5.3,True
18352,186,29,173,2025-07-15,6.91,False
18353,186,4,22,2026-04-10,3.49,True
18354,186,20,123,2025-12-17,0.96,True
18355,186,25,151,2025-10-20,6.44,True
18356,186,9,52,2026-01-05,0.92,True
18357,186,26,156,2026-03-10,7.62,True
18358,186,2,,2026-05-28,4.23,True
18359,186,10,58,2026-05-29,1.68,False
18360,186,24,146,2024-12-09,6.31,True
18361,186,29,172,2024-11-06,7.0,True
18362,186,5,29,2024-09-16,7.1,False
18363,186,16,96,2026-06-05,5.68,True
18364,186,29,173,2025-04-10,5.43,False
18365,186,22,135,2025-09-10,4.5,False
18366,186,19,116,2024-12-19,7.91,True
18367,186,1,2,2024-09-23,6.07,True
18368,186,29,173,2026-04-17,5.61,True
18369,186,22,135,2025-05-13,1.41,True
18370,186,29,173,2025-04-25,7.55,True
18371,186,11,69,2026-05-05,4.3,True
18372,186,9,54,2025-06-10,3.73,True
18373,186,10,60,2025-01-02,6.82,True
18374,186,9,51,2025-02-12,2.33,True
18375,186,21,128,2025-05-09,3.89,False
18376,186,27,160,2025-11-28,5.56,True
18377,186,13,76,2025-02-20,4.62,True
18378,186,18,105,2026-01-05,2.07,True
18379,186,14,81,2025-04-07,5.34,False
18380,186,24,148,2025-02-03,7.27,False
18381,186,12,72,2025-02-18,5.79,True
18382,186,2,9,2026-04-06,5.8,True
18383,186,6,39,2024-08-26,4.88,False
18384,186,9,53,2024-09-27,1.05,True
18385,186,14,84,2025-08-27,3.3,True
18386,186,22,135,2024-08-16,7.65,True
18387,186,11,67,2025-08-01,0.6,True
18388,186,2,14,2024-08-05,4.06,True
18389,186,12,72,2025-04-14,1.4,True
18390,186,26,158,2025-05-05,6.75,True
18391,186,2,10,2025-11-25,2.44,True
18392,186,4,21,2025-09-08,5.65,True
18393,186,2,13,2024-08-15,3.74,True
18394,186,1,1,2026-01-16,1.22,True
18395,186,12,72,2024-12-11,3.07,True
18396,186,25,155,2024-11-11,7.0,True
18397,186,13,80,2025-09-15,3.84,True
18398,186,12,,2026-01-22,3.13,True
18399,186,30,178,2025-01-21,6.82,True
18400,186,17,100,2025-10-29,2.78,True
18401,186,7,42,2024-11-18,3.32,True
18402,186,5,29,2025-01-20,1.28,True
18403,186,29,174,2025-09-24,1.0,True
18404,186,2,,2025-04-15,3.97,True
18405,186,3,18,2024-08-05,2.28,True
18406,186,29,174,2025-03-27,4.67,True
18407,186,26,156,2024-08-05,3.28,False
18408,186,13,79,2025-10-13,3.82,True
18409,186,20,125,2025-12-18,5.51,False
18410,186,12,71,2025-04-04,7.87,False
18411,186,25,154,2025-01-07,7.25,True
18412,186,18,107,2026-04-08,2.11,True
18413,187,25,152,2023-12-04,1.58,False
18414,187,18,106,2024-09-30,1.16,False
18415,187,14,82,2025-06-09,5.8,True
18416,187,30,178,2024-06-03,6.47,True
18417,187,19,115,2024-12-19,1.65,True
18418,187,14,85,2025-10-24,5.49,False
18419,187,17,98,2024-05-17,1.89,True
18420,187,7,42,2024-03-25,4.24,True
18421,187,26,159,2025-10-30,1.6,False
18422,187,7,44,2024-11-13,1.11,True
18423,187,14,,2024-08-21,7.41,True
18424,187,8,48,2025-07-01,0.75,True
18425,187,14,86,2026-06-05,6.65,False
18426,187,30,178,2024-09-19,7.92,True
18427,187,20,123,2024-01-04,5.78,True
18428,187,2,10,2026-03-20,7.25,False
18429,187,16,91,2023-11-14,3.56,True
18430,187,24,146,2023-10-13,1.36,True
18431,187,18,103,2024-10-21,1.57,True
18432,187,27,162,2023-08-02,3.31,True
18433,187,9,50,2026-06-19,3.15,True
18434,187,23,140,2024-07-29,2.49,True
18435,187,20,122,2026-02-03,5.67,False
18436,187,25,154,2025-05-16,3.29,True
18437,187,5,36,2025-10-16,5.19,True
18438,187,19,115,2023-07-07,7.35,True
18439,187,1,,2024-01-10,7.06,True
18440,187,22,134,2025-01-16,7.72,True
18441,187,12,70,2025-10-17,3.08,False
18442,187,23,142,2025-03-03,4.37,True
18443,187,25,155,2026-02-23,7.16,True
18444,187,10,55,2024-11-06,2.54,True
18445,187,7,43,2023-10-06,4.91,True
18446,187,15,90,2023-09-21,7.69,True
18447,187,10,,2024-11-20,7.28,True
18448,187,10,59,2025-06-03,5.19,True
18449,187,28,166,2024-07-15,1.93,True
18450,187,17,99,2024-07-16,7.82,True
18451,187,14,85,2026-04-15,2.22,False
18452,187,16,93,2026-06-18,1.63,True
18453,187,8,45,2023-12-13,4.61,True
18454,187,30,177,2023-10-25,3.31,False
18455,187,11,68,2025-10-20,4.28,True
18456,187,30,179,2025-03-14,4.27,True
18457,187,23,138,2023-11-28,1.66,True
18458,187,20,120,2024-06-13,7.61,True
18459,187,10,58,2023-10-25,6.06,False
18460,187,7,44,2024-08-20,4.31,False
18461,187,1,5,2024-07-25,5.96,True
18462,187,9,,2024-08-09,1.19,False
18463,187,22,,2023-11-29,1.17,True
18464,187,22,134,2025-02-20,5.44,True
18465,187,19,,2025-08-20,2.11,True
18466,187,12,72,2026-03-11,4.32,False
18467,187,6,39,2026-01-26,4.76,True
18468,187,29,173,2025-10-17,1.87,True
18469,187,19,118,2025-02-20,4.86,True
18470,187,26,157,2026-04-03,2.93,True
18471,187,24,148,2025-07-23,5.23,True
18472,187,26,,2024-12-12,3.77,True
18473,187,12,71,2025-02-05,4.39,True
18474,187,12,71,2026-05-20,0.96,True
18475,187,4,27,2023-08-29,6.88,True
18476,187,12,70,2024-11-13,6.11,True
18477,187,8,47,2024-07-19,1.83,False
18478,187,20,123,2025-07-08,5.95,True
18479,187,23,142,2024-06-14,1.74,True
18480,187,3,20,2023-09-07,0.91,False
18481,187,26,159,2025-08-15,0.8,True
18482,187,30,179,2024-07-30,1.91,False
18483,187,3,19,2024-02-23,2.96,True
18484,187,25,151,2025-01-28,2.04,True
18485,187,1,7,2024-09-23,6.09,True
18486,187,29,174,2025-12-24,3.27,True
18487,187,11,67,2026-05-20,5.39,True
18488,187,15,87,2025-01-22,4.78,True
18489,187,25,155,2024-04-25,4.56,True
18490,187,25,153,2023-11-14,1.36,False
18491,187,24,148,2025-04-23,7.47,True
18492,187,2,10,2025-02-10,7.14,True
18493,187,4,24,2025-01-30,3.9,False
18494,187,21,129,2024-01-08,7.17,True
18495,187,29,,2026-05-08,1.7,True
18496,187,9,52,2023-09-08,3.88,True
18497,187,13,74,2025-12-24,7.01,True
18498,187,16,95,2025-02-11,4.04,True
18499,187,23,141,2024-11-01,3.1,True
18500,187,7,42,2025-07-04,7.98,False
18501,187,24,146,2024-03-05,7.4,True
18502,187,18,103,2024-08-30,5.45,True
18503,187,6,38,2023-08-28,3.47,True
18504,187,21,127,2023-07-07,6.28,True
18505,187,14,86,2023-12-01,7.3,True
18506,187,7,42,2026-03-16,2.62,True
18507,187,20,124,2025-02-10,0.95,True
18508,187,14,81,2025-04-17,6.39,True
18509,187,6,37,2024-08-30,7.46,True
18510,187,14,81,2026-03-12,1.48,True
18511,187,5,35,2025-01-01,4.95,True
18512,187,14,83,2024-06-18,7.39,True
18513,187,24,,2024-10-16,2.56,True
18514,187,7,44,2024-10-15,7.58,True
18515,187,21,126,2025-07-09,1.44,True
18516,187,17,101,2023-09-12,7.52,False
18517,187,19,,2025-04-15,3.93,True
18518,187,30,179,2025-12-26,4.01,True
18519,187,14,86,2024-02-08,1.35,True
18520,187,3,18,2024-09-05,3.17,False
18521,187,18,107,2026-03-12,7.87,True
18522,187,18,107,2023-08-17,3.22,True
18523,187,27,164,2026-01-19,5.55,False
18524,187,28,171,2023-10-20,2.34,True
18525,187,19,118,2024-02-16,3.82,False
18526,187,18,110,2026-03-30,4.8,True
18527,188,20,119,2025-04-28,6.5,False
18528,188,1,5,2024-03-07,2.07,True
18529,188,20,121,2025-02-25,6.56,True
18530,188,16,96,2025-07-09,3.6,True
18531,188,28,169,2024-02-15,1.31,True
